,Team,Game,Pts*,Sack,Int,Saf,FR,Blk,TD,PA,PassYds,RushYds,TotYds,Week,Position,Year,Target,Opponent
22,NYJ,NYJ@SEA,5.0,4.0,0,0,0,0,0,23,148,198,346,17,DST,2022,8.0,SEA
23,SF,SF@LV,4.0,0.0,2,0,0,0,0,34,365,135,500,17,DST,2022,18.0,LV
24,MIA,MIA@NE,4.0,3.0,0,0,0,0,0,23,173,76,249,17,DST,2022,12.0,NE
25,MIN,MIN@GB,3.0,1.0,0,0,0,1,0,41,152,163,315,17,DST,2022,12.0,GB
26,IND,IND@NYG,2.0,0.0,0,0,1,0,0,38,177,217,394,17,DST,2022,13.0,NYG
27,LV,SF@LV,2.0,0.0,1,0,0,0,0,37,284,170,454,17,DST,2022,2.0,SF
28,CHI,CHI@DET,2.0,2.0,0,0,0,0,0,41,239,265,504,17,DST,2022,4.0,DET
29,LA,LA@LAC,0.0,0.0,0,0,0,0,0,31,239,192,431,17,DST,2022,11.0,LAC
0,CIN,BAL@CIN,22.0,4.0,2,0,2,0,1,16,276,110,386,18,DST,2022,8.0,BAL
1,WAS,DAL@WAS,21.0,1.0,1,0,1,0,1,6,118,64,182,18,DST,2022,11.0,DAL
2,BUF,NE@BUF,20.0,1.0,3,0,0,0,2,23,234,107,341,18,DST,2022,6.0,NE
3,JAX,TEN@JAX,18.0,4.0,1,0,1,0,1,16,165,147,312,18,DST,2022,11.0,TEN
4,SF,ARI@SF,18.0,3.0,3,0,1,0,0,13,194,61,255,18,DST,2022,16.0,ARI
5,KC,KC@LV,17.0,6.0,1,0,1,0,0,13,180,99,279,18,DST,2022,4.0,LV
6,PIT,CLE@PIT,15.0,7.0,2,0,0,0,0,14,173,134,307,18,DST,2022,5.0,CLE
7,HOU,HOU@IND,14.0,2.0,2,0,1,0,1,31,202,196,398,18,DST,2022,9.0,IND
8,NO,CAR@NO,13.0,2.0,2,0,0,0,0,10,32,171,203,18,DST,2022,13.0,CAR
9,IND,HOU@IND,13.0,1.0,2,0,1,0,1,32,301,59,360,18,DST,2022,12.0,HOU
10,CAR,CAR@NO,12.0,1.0,0,0,1,1,0,7,161,143,304,18,DST,2022,5.0,NO
11,MIN,MIN@CHI,12.0,1.0,2,0,0,0,0,13,141,118,259,18,DST,2022,5.0,CHI
12,MIA,NYJ@MIA,12.0,0.0,0,1,0,0,0,6,149,38,187,18,DST,2022,3.0,NYJ
13,LA,LA@SEA,11.0,3.0,2,0,0,0,0,19,205,197,402,18,DST,2022,9.0,SEA
14,SEA,LA@SEA,11.0,5.0,1,0,0,0,0,16,123,146,269,18,DST,2022,2.0,LA
15,DET,DET@GB,10.0,2.0,1,0,1,0,0,16,188,103,291,18,DST,2022,12.0,GB
16,NE,NE@BUF,8.0,2.0,1,0,2,0,0,35,237,90,327,18,DST,2022,6.0,BUF
17,NYJ,NYJ@MIA,8.0,1.0,0,0,0,0,0,11,140,162,302,18,DST,2022,23.0,MIA
18,TEN,TEN@JAX,7.0,1.0,0,0,1,0,0,20,203,19,222,18,DST,2022,12.0,JAX
19,NYG,NYG@PHI,6.0,3.0,1,0,0,0,0,22,207,135,342,18,DST,2022,0.0,PHI
20,ATL,TB@ATL,6.0,0.0,0,0,1,0,0,17,136,86,222,18,DST,2022,15.0,TB
21,PHI,NYG@PHI,6.0,2.0,0,0,0,0,0,16,155,129,284,18,DST,2022,16.0,NYG
22,DAL,DAL@WAS,6.0,3.0,1,0,0,0,0,26,158,151,309,18,DST,2022,37.0,WAS
23,LAC,LAC@DEN,6.0,2.0,1,0,1,0,0,31,266,205,471,18,DST,2022,4.0,DEN
24,DEN,LAC@DEN,5.0,1.0,0,0,2,0,0,28,293,59,352,18,DST,2022,6.0,LAC
25,BAL,BAL@CIN,5.0,2.0,0,0,1,0,0,27,202,55,257,18,DST,2022,14.0,CIN
26,GB,DET@GB,5.0,1.0,0,0,0,0,0,20,219,104,323,18,DST,2022,18.0,DET
27,TB,TB@ATL,4.0,2.0,0,0,1,0,0,30,208,174,382,18,DST,2022,12.0,ATL
28,CHI,MIN@CHI,4.0,0.0,1,0,1,0,0,29,341,141,482,18,DST,2022,1.0,MIN
29,ARI,ARI@SF,4.0,4.0,0,0,0,0,0,38,142,169,311,18,DST,2022,22.0,SF
30,CLE,CLE@PIT,3.0,1.0,0,0,1,0,0,28,189,144,333,18,DST,2022,12.0,PIT
31,LV,KC@LV,2.0,2.0,0,0,0,0,0,31,181,168,349,18,DST,2022,6.0,KC
0,DAL,DAL@NYG,37.0,7.0,2,0,1,1,2,0,63,108,171,1,DST,2023,18.0,NYG
1,NYJ,BUF@NYJ,23.0,5.0,3,0,1,0,1,16,217,97,314,1,DST,2023,1.0,BUF
2,ARI,ARI@WAS,22.0,6.0,1,0,2,0,1,20,156,92,248,1,DST,2023,5.0,WAS
3,GB,GB@CHI,18.0,4.0,1,0,1,0,1,20,189,122,311,1,DST,2023,4.0,CHI
4,PHI,PHI@NE,16.0,2.0,1,0,1,0,1,20,306,76,382,1,DST,2023,10.0,NE
5,SF,SF@PIT,16.0,5.0,2,0,0,0,0,7,198,41,239,1,DST,2023,6.0,PIT
6,ATL,CAR@ATL,15.0,2.0,2,0,1,0,0,10,127,154,281,1,DST,2023,2.0,CAR
7,BAL,HOU@BAL,14.0,5.0,0,0,1,0,0,9,196,72,268,1,DST,2023,4.0,HOU
8,NO,TEN@NO,13.0,3.0,3,0,0,0,0,15,181,104,285,1,DST,2023,10.0,TEN
9,TB,TB@MIN,12.0,2.0,1,0,2,0,0,17,328,41,369,1,DST,2023,20.0,MIN
10,DET,DET@KC,12.0,0.0,1,0,0,0,1,20,226,90,316,1,DST,2023,1.0,KC
11,IND,JAX@IND,12.0,2.0,1,0,1,0,1,31,237,105,342,1,DST,2023,12.0,JAX
12,TEN,TEN@NO,12.0,4.0,1,0,1,0,0,16,282,69,351,1,DST,2023,4.0,NO
13,CLE,CIN@CLE,12.0,2.0,0,0,0,0,0,3,67,75,142,1,DST,2023,7.0,CIN
14,JAX,JAX@IND,11.0,4.0,1,0,2,0,0,21,215,65,280,1,DST,2023,11.0,IND
15,WAS,ARI@WAS,11.0,3.0,0,0,2,0,0,16,114,96,210,1,DST,2023,11.0,ARI
16,LA,LA@SEA,9.0,2.0,0,0,0,0,0,13,95,85,180,1,DST,2023,1.0,SEA
17,HOU,HOU@BAL,9.0,4.0,1,0,1,0,0,25,155,110,265,1,DST,2023,0.0,BAL
18,CIN,CIN@CLE,8.0,3.0,1,0,1,0,0,24,144,206,350,1,DST,2023,7.0,CLE
19,DEN,LV@DEN,6.0,0.0,1,0,0,0,0,17,200,61,261,1,DST,2023,4.0,LV
20,NE,PHI@NE,6.0,3.0,0,0,1,0,0,25,154,97,251,1,DST,2023,6.0,PHI
21,LV,LV@DEN,6.0,2.0,0,0,0,0,0,16,166,94,260,1,DST,2023,2.0,DEN
22,BUF,BUF@NYJ,6.0,3.0,1,0,0,0,0,22,117,172,289,1,DST,2023,13.0,NYJ
23,PIT,SF@PIT,5.0,3.0,0,0,1,0,0,30,203,188,391,1,DST,2023,27.0,SF
24,CAR,CAR@ATL,5.0,4.0,0,0,0,0,0,24,91,130,221,1,DST,2023,10.0,ATL
25,MIN,TB@MIN,5.0,1.0,0,0,0,0,0,20,169,73,242,1,DST,2023,6.0,TB
26,KC,DET@KC,4.0,1.0,0,0,1,0,0,21,250,118,368,1,DST,2023,13.0,DET
27,LAC,MIA@LAC,4.0,0.0,1,0,1,0,0,36,466,70,536,1,DST,2023,6.0,MIA
28,MIA,MIA@LAC,3.0,3.0,0,0,0,0,0,34,200,233,433,1,DST,2023,12.0,LAC
29,SEA,LA@SEA,2.0,0.0,0,0,0,1,0,30,334,92,426,1,DST,2023,14.0,LA
30,CHI,GB@CHI,1.0,1.0,0,0,0,0,0,38,237,92,329,1,DST,2023,3.0,GB
31,NYG,DAL@NYG,0.0,0.0,0,0,0,0,0,40,143,122,265,1,DST,2023,0.0,DAL
0,PIT,CLE@PIT,27.0,6.0,1,0,3,0,2,22,210,198,408,2,DST,2023,14.0,CLE
1,TB,CHI@TB,20.0,6.0,2,0,0,0,1,17,169,67,236,2,DST,2023,6.0,CHI
2,DAL,NYJ@DAL,18.0,3.0,3,0,1,0,0,10,151,64,215,2,DST,2023,2.0,NYJ
3,SEA,SEA@DET,14.0,2.0,1,0,2,0,1,31,316,102,418,2,DST,2023,4.0,DET
4,BUF,LV@BUF,13.0,0.0,2,0,1,0,0,10,185,55,240,2,DST,2023,35.0,LV
5,KC,KC@JAX,13.0,4.0,0,0,1,0,0,9,197,74,271,2,DST,2023,14.0,JAX
6,IND,IND@HOU,12.0,6.0,0,0,1,0,0,20,337,52,389,2,DST,2023,12.0,HOU
7,MIA,MIA@NE,12.0,4.0,1,0,1,0,0,17,200,88,288,2,DST,2023,11.0,NE
8,WAS,WAS@DEN,11.0,7.0,1,0,1,0,0,33,277,122,399,2,DST,2023,2.0,DEN
9,JAX,KC@JAX,11.0,1.0,1,0,2,0,0,17,298,101,399,2,DST,2023,0.0,KC
10,CAR,NO@CAR,10.0,4.0,1,0,0,0,0,20,207,134,341,2,DST,2023,4.0,NO
11,NO,NO@CAR,10.0,4.0,0,0,1,0,0,17,139,100,239,2,DST,2023,13.0,CAR
12,PHI,MIN@PHI,10.0,2.0,0,0,4,0,0,28,346,28,374,2,DST,2023,15.0,MIN
13,CLE,CLE@PIT,7.0,2.0,1,0,1,0,0,26,200,55,255,2,DST,2023,15.0,PIT
14,CIN,BAL@CIN,7.0,0.0,0,0,0,0,1,27,237,178,415,2,DST,2023,14.0,BAL
15,MIN,MIN@PHI,6.0,4.0,1,0,0,0,0,34,171,259,430,2,DST,2023,3.0,PHI
16,SF,SF@LA,6.0,1.0,2,0,0,0,0,23,297,89,386,2,DST,2023,11.0,LA
17,LAC,LAC@TEN,6.0,5.0,0,0,0,0,0,27,200,141,341,2,DST,2023,9.0,TEN
18,NE,MIA@NE,6.0,1.0,1,0,0,1,0,24,244,145,389,2,DST,2023,12.0,MIA
19,ARI,NYG@ARI,5.0,3.0,1,0,0,0,0,31,312,127,439,2,DST,2023,8.0,NYG
20,TEN,LAC@TEN,4.0,3.0,0,0,0,0,0,24,281,61,342,2,DST,2023,6.0,LAC
21,BAL,BAL@CIN,4.0,1.0,1,0,0,0,0,24,216,66,282,2,DST,2023,8.0,CIN
22,GB,GB@ATL,4.0,1.0,1,0,0,0,0,25,235,211,446,2,DST,2023,8.0,ATL
23,DEN,WAS@DEN,4.0,4.0,0,0,0,0,0,35,266,122,388,2,DST,2023,6.0,WAS
24,CHI,CHI@TB,3.0,0.0,0,0,0,1,0,27,317,120,437,2,DST,2023,4.0,TB
25,LV,LV@BUF,2.0,2.0,0,0,0,0,0,38,267,183,450,2,DST,2023,2.0,BUF
26,ATL,GB@ATL,2.0,1.0,0,0,0,0,0,24,140,84,224,2,DST,2023,6.0,GB
27,NYJ,NYJ@DAL,1.0,1.0,0,0,0,0,0,30,248,134,382,2,DST,2023,4.0,DAL
28,DET,SEA@DET,1.0,1.0,0,0,0,0,0,37,311,82,393,2,DST,2023,19.0,SEA
29,LA,SF@LA,1.0,1.0,0,0,0,0,0,30,206,159,365,2,DST,2023,8.0,SF
30,HOU,IND@HOU,0.0,0.0,0,0,0,0,0,31,227,126,353,2,DST,2023,16.0,IND
31,NYG,NYG@ARI,0.0,0.0,0,0,0,0,0,28,228,151,379,2,DST,2023,2.0,ARI
0,BUF,BUF@WAS,35.0,9.0,4,0,1,0,1,3,125,105,230,3,DST,2023,12.0,WAS
1,DET,ATL@DET,19.0,7.0,0,0,1,0,0,6,139,44,183,3,DST,2023,13.0,ATL
2,HOU,HOU@JAX,16.0,0.0,1,0,1,1,1,17,288,116,404,3,DST,2023,15.0,JAX
3,PHI,PHI@TB,15.0,2.0,1,1,1,0,0,11,133,41,174,3,DST,2023,5.0,TB
4,CLE,TEN@CLE,15.0,5.0,0,0,0,0,0,3,68,26,94,3,DST,2023,5.0,TEN
5,CIN,LA@CIN,14.0,6.0,2,0,0,0,0,16,221,71,292,3,DST,2023,6.0,LA
6,KC,CHI@KC,14.0,3.0,1,0,1,0,0,10,87,116,203,3,DST,2023,8.0,CHI
7,PIT,PIT@LV,14.0,4.0,3,0,0,0,0,18,293,69,362,3,DST,2023,0.0,LV
8,NO,NO@GB,13.0,1.0,1,0,0,0,1,18,245,95,340,3,DST,2023,4.0,GB
9,NE,NE@NYJ,12.0,3.0,0,1,0,0,0,10,133,38,171,3,DST,2023,3.0,NYJ
10,IND,IND@BAL,12.0,4.0,0,0,2,0,0,19,178,186,364,3,DST,2023,4.0,BAL
11,SF,NYG@SF,11.0,2.0,1,0,0,0,0,12,121,29,150,3,DST,2023,5.0,NYG
12,MIA,DEN@MIA,11.0,1.0,1,0,2,0,0,20,294,69,363,3,DST,2023,2.0,DEN
13,LAC,LAC@MIN,9.0,4.0,1,0,1,0,0,24,345,130,475,3,DST,2023,17.0,MIN
14,LA,LA@CIN,8.0,2.0,1,0,0,0,0,19,242,67,309,3,DST,2023,5.0,CIN
15,ARI,DAL@ARI,8.0,2.0,1,0,0,0,0,16,231,185,416,3,DST,2023,1.0,DAL
16,BAL,IND@BAL,8.0,5.0,0,1,0,0,0,22,188,139,327,3,DST,2023,20.0,IND
17,GB,NO@GB,8.0,4.0,0,0,0,0,0,17,175,77,252,3,DST,2023,4.0,NO
18,TB,PHI@TB,6.0,1.0,2,0,0,0,0,25,271,201,472,3,DST,2023,16.0,PHI
19,ATL,ATL@DET,6.0,0.0,1,0,0,0,0,20,243,115,358,3,DST,2023,3.0,DET
20,DEN,DEN@MIA,6.0,0.0,0,0,0,0,1,70,376,350,726,3,DST,2023,14.0,MIA
21,TEN,TEN@CLE,6.0,3.0,0,0,1,0,0,27,263,78,341,3,DST,2023,15.0,CLE
22,CHI,CHI@KC,4.0,0.0,2,0,0,0,0,41,303,153,456,3,DST,2023,1.0,KC
23,SEA,CAR@SEA,4.0,3.0,0,0,0,0,0,27,334,44,378,3,DST,2023,33.0,CAR
24,CAR,CAR@SEA,4.0,2.0,1,0,0,0,0,37,279,146,425,3,DST,2023,13.0,SEA
25,NYJ,NE@NYJ,4.0,0.0,0,0,0,0,0,15,201,157,358,3,DST,2023,8.0,NE
26,MIN,LAC@MIN,3.0,1.0,0,0,1,0,0,28,445,30,475,3,DST,2023,20.0,LAC
27,NYG,NYG@SF,2.0,2.0,0,0,0,0,0,30,300,141,441,3,DST,2023,3.0,SF
28,LV,PIT@LV,2.0,1.0,0,0,0,0,0,23,228,105,333,3,DST,2023,5.0,PIT
29,WAS,BUF@WAS,2.0,0.0,1,0,0,0,0,37,218,168,386,3,DST,2023,3.0,BUF
30,DAL,DAL@ARI,2.0,2.0,0,0,0,0,0,28,178,222,400,3,DST,2023,30.0,ARI
31,JAX,HOU@JAX,0.0,0.0,0,0,0,0,0,37,280,86,366,3,DST,2023,23.0,HOU
0,SEA,SEA@NYG,33.0,11.0,2,0,1,0,1,3,136,112,248,4,DST,2023,9.0,NYG
1,DAL,NE@DAL,30.0,2.0,2,0,1,0,2,3,200,53,253,4,DST,2023,3.0,NE
2,JAX,ATL@JAX,23.0,4.0,2,0,1,0,1,7,160,127,287,4,DST,2023,8.0,ATL
3,MIN,MIN@CAR,20.0,5.0,0,0,1,0,1,13,149,83,232,4,DST,2023,3.0,CAR
4,BAL,BAL@CLE,20.0,4.0,3,0,0,0,0,3,73,93,166,4,DST,2023,9.0,CLE
5,LAC,LV@LAC,17.0,7.0,1,0,2,0,0,17,188,76,264,4,DST,2023,11.0,LV
6,TB,TB@NO,16.0,3.0,1,0,2,0,0,9,127,70,197,4,DST,2023,7.0,NO
7,HOU,PIT@HOU,15.0,3.0,1,0,0,0,0,6,111,114,225,4,DST,2023,5.0,PIT
8,TEN,CIN@TEN,15.0,3.0,0,0,1,0,0,3,139,72,211,4,DST,2023,2.0,CIN
9,DEN,DEN@CHI,14.0,4.0,1,0,1,0,1,28,300,171,471,4,DST,2023,8.0,CHI
10,DET,DET@GB,13.0,5.0,2,0,0,0,0,20,203,27,230,4,DST,2023,8.0,GB
11,CAR,MIN@CAR,13.0,2.0,2,0,0,0,1,21,130,135,265,4,DST,2023,2.0,MIN
12,BUF,MIA@BUF,12.0,4.0,1,0,1,0,0,20,251,142,393,4,DST,2023,10.0,MIA
13,KC,KC@NYJ,8.0,2.0,0,0,1,0,0,20,228,108,336,4,DST,2023,9.0,NYJ
14,NYJ,KC@NYJ,8.0,1.0,2,1,0,0,0,23,197,204,401,4,DST,2023,19.0,KC
15,CIN,CIN@TEN,6.0,3.0,1,0,0,0,0,27,227,173,400,4,DST,2023,19.0,TEN
16,LA,LA@IND,5.0,2.0,0,0,1,0,0,23,196,133,329,4,DST,2023,4.0,IND
17,PHI,WAS@PHI,5.0,5.0,0,0,0,0,0,31,258,107,365,4,DST,2023,8.0,WAS
18,LV,LV@LAC,5.0,2.0,1,0,0,0,0,24,150,155,305,4,DST,2023,15.0,LAC
19,SF,ARI@SF,5.0,1.0,0,0,0,0,0,16,257,105,362,4,DST,2023,19.0,ARI
20,CLE,BAL@CLE,5.0,3.0,0,0,1,0,0,28,165,131,296,4,DST,2023,9.0,BAL
21,NO,TB@NO,4.0,1.0,1,0,0,0,0,26,239,114,353,4,DST,2023,24.0,TB
22,IND,LA@IND,4.0,2.0,1,0,0,0,0,29,303,164,467,4,DST,2023,7.0,LA
23,GB,DET@GB,4.0,2.0,1,0,0,0,0,34,190,211,401,4,DST,2023,12.0,DET
24,NYG,SEA@NYG,3.0,2.0,0,0,0,0,0,24,160,121,281,4,DST,2023,13.0,SEA
25,ATL,ATL@JAX,3.0,2.0,0,0,0,0,0,23,195,105,300,4,DST,2023,4.0,JAX
26,NE,NE@DAL,3.0,3.0,0,0,0,0,0,38,253,124,377,4,DST,2023,2.0,DAL
27,WAS,WAS@PHI,3.0,3.0,0,0,0,0,0,34,311,104,415,4,DST,2023,3.0,PHI
28,MIA,MIA@BUF,2.0,2.0,0,0,0,0,0,48,310,104,414,4,DST,2023,11.0,BUF
29,CHI,DEN@CHI,1.0,1.0,0,0,0,0,0,31,214,97,311,4,DST,2023,13.0,DEN
30,ARI,ARI@SF,1.0,1.0,0,0,0,0,0,35,271,124,395,4,DST,2023,5.0,SF
31,PIT,PIT@HOU,0.0,0.0,0,0,0,0,0,30,312,139,451,4,DST,2023,21.0,HOU
0,NO,NO@NE,24.0,2.0,2,0,1,0,1,0,111,45,156,5,DST,2023,8.0,NE
1,PIT,BAL@PIT,21.0,4.0,1,1,2,1,0,10,210,125,335,5,DST,2023,8.0,BAL
2,NYJ,NYJ@DEN,19.0,4.0,0,1,3,0,1,21,169,139,308,5,DST,2023,14.0,DEN
3,CIN,CIN@ARI,19.0,3.0,2,0,1,0,1,20,152,142,294,5,DST,2023,15.0,ARI
4,SF,DAL@SF,19.0,4.0,3,0,1,0,0,10,140,57,197,5,DST,2023,10.0,DAL
5,LV,GB@LV,15.0,2.0,3,0,0,0,0,13,175,110,285,5,DST,2023,12.0,GB
6,NYG,NYG@MIA,13.0,1.0,2,0,1,0,1,31,302,222,524,5,DST,2023,8.0,MIA
7,CHI,CHI@WAS,13.0,5.0,1,0,1,0,0,20,359,29,388,5,DST,2023,10.0,WAS
8,GB,GB@LV,12.0,4.0,1,0,0,1,0,17,183,96,279,5,DST,2023,5.0,LV
9,MIA,NYG@MIA,11.0,7.0,0,0,0,0,0,16,183,85,268,5,DST,2023,5.0,NYG
10,BUF,JAX@BUF,10.0,5.0,0,0,2,0,0,25,278,196,474,5,DST,2023,10.0,JAX
11,BAL,BAL@PIT,9.0,3.0,0,0,1,0,0,17,202,87,289,5,DST,2023,14.0,PIT
12,KC,KC@MIN,9.0,3.0,0,0,1,0,0,20,259,70,329,5,DST,2023,17.0,MIN
13,JAX,JAX@BUF,8.0,0.0,1,0,1,0,0,20,359,29,388,5,DST,2023,15.0,BUF
14,PHI,PHI@LA,8.0,4.0,0,0,0,0,0,14,195,54,249,5,DST,2023,9.0,LA
15,DEN,NYJ@DEN,8.0,4.0,1,0,1,0,0,31,173,234,407,5,DST,2023,8.0,NYJ
16,DET,CAR@DET,8.0,1.0,2,0,1,0,0,24,243,99,342,5,DST,2023,13.0,CAR
17,IND,TEN@IND,7.0,1.0,1,0,0,0,0,16,259,89,348,5,DST,2023,5.0,TEN
18,HOU,HOU@ATL,5.0,0.0,0,0,2,0,0,21,351,96,447,5,DST,2023,13.0,ATL
19,ARI,CIN@ARI,5.0,3.0,1,0,0,0,0,34,287,93,380,5,DST,2023,6.0,CIN
20,LA,PHI@LA,4.0,1.0,1,0,0,0,0,23,295,159,454,5,DST,2023,13.0,PHI
21,ATL,HOU@ATL,4.0,0.0,0,0,0,0,0,19,249,64,313,5,DST,2023,6.0,HOU
22,DAL,DAL@SF,3.0,1.0,0,0,1,0,0,42,251,170,421,5,DST,2023,7.0,SF
23,MIN,KC@MIN,3.0,2.0,0,0,0,0,0,27,266,67,333,5,DST,2023,24.0,KC
24,WAS,CHI@WAS,3.0,3.0,0,0,0,0,0,40,273,178,451,5,DST,2023,13.0,CHI
25,CAR,CAR@DET,2.0,2.0,0,0,0,0,0,42,218,159,377,5,DST,2023,8.0,DET
26,NE,NO@NE,2.0,2.0,0,0,0,0,0,34,168,136,304,5,DST,2023,3.0,NO
27,TEN,TEN@IND,2.0,1.0,0,0,0,0,0,23,236,193,429,5,DST,2023,6.0,IND
0,MIN,MIN@CHI,24.0,5.0,2,0,1,0,1,13,113,162,275,6,DST,2023,11.0,CHI
1,KC,DEN@KC,17.0,4.0,2,0,1,0,0,8,82,115,197,6,DST,2023,13.0,DEN
2,JAX,IND@JAX,15.0,3.0,3,0,1,0,0,20,310,44,354,6,DST,2023,10.0,IND
3,CIN,SEA@CIN,15.0,4.0,2,0,0,0,0,13,297,87,384,6,DST,2023,12.0,SEA
4,BAL,BAL@TEN,14.0,6.0,1,0,1,0,0,16,104,129,233,6,DST,2023,17.0,TEN
5,NYJ,PHI@NYJ,14.0,2.0,3,0,1,0,0,14,268,80,348,6,DST,2023,11.0,PHI
6,LA,ARI@LA,13.0,2.0,1,0,1,0,0,9,215,130,345,6,DST,2023,3.0,ARI
7,HOU,NO@HOU,13.0,2.0,1,0,1,0,0,13,341,89,430,6,DST,2023,10.0,NO
8,WAS,WAS@ATL,13.0,3.0,3,0,0,0,0,16,296,106,402,6,DST,2023,12.0,ATL
9,DET,DET@TB,13.0,1.0,1,0,0,0,0,6,205,46,251,6,DST,2023,2.0,TB
10,LV,NE@LV,12.0,4.0,1,1,0,0,0,17,176,83,259,6,DST,2023,4.0,NE
11,LAC,DAL@LAC,11.0,5.0,0,0,1,0,0,20,246,96,342,6,DST,2023,5.0,DAL
12,CHI,MIN@CHI,10.0,2.0,0,0,1,1,0,19,174,46,220,6,DST,2023,20.0,MIN
13,BUF,NYG@BUF,10.0,3.0,0,0,0,0,0,9,185,132,317,6,DST,2023,3.0,NYG
14,SF,SF@CLE,10.0,2.0,2,0,0,0,0,19,174,160,334,6,DST,2023,3.0,CLE
15,PHI,PHI@NYJ,9.0,5.0,0,0,0,0,0,20,155,89,244,6,DST,2023,10.0,NYJ
16,CLE,SF@CLE,9.0,3.0,1,0,0,0,0,17,107,108,215,6,DST,2023,20.0,SF
17,SEA,SEA@CIN,9.0,3.0,1,0,0,0,0,17,168,46,214,6,DST,2023,11.0,CIN
18,DEN,DEN@KC,8.0,2.0,1,0,0,0,0,19,293,96,389,6,DST,2023,6.0,KC
19,NO,NO@HOU,8.0,2.0,1,0,0,0,0,20,177,120,297,6,DST,2023,4.0,HOU
20,CAR,CAR@MIA,8.0,0.0,1,0,0,0,1,42,262,162,424,6,DST,2023,11.0,MIA
21,NYG,NYG@BUF,8.0,0.0,1,0,1,0,0,14,169,128,297,6,DST,2023,17.0,BUF
22,TB,DET@TB,7.0,3.0,0,0,0,0,0,20,340,40,380,6,DST,2023,11.0,DET
23,DAL,DAL@LAC,7.0,1.0,1,0,0,0,0,17,219,53,272,6,DST,2023,18.0,LAC
24,TEN,BAL@TEN,6.0,1.0,1,0,0,1,0,24,221,139,360,6,DST,2023,9.0,BAL
25,ARI,ARI@LA,6.0,3.0,0,0,1,0,0,26,203,179,382,6,DST,2023,12.0,LA
26,ATL,WAS@ATL,6.0,5.0,0,0,0,0,0,24,121,72,193,6,DST,2023,14.0,WAS
27,IND,IND@JAX,5.0,3.0,1,0,0,0,0,37,148,85,233,6,DST,2023,6.0,JAX
28,MIA,CAR@MIA,5.0,4.0,0,0,0,0,0,21,188,108,296,6,DST,2023,13.0,CAR
29,NE,NE@LV,3.0,0.0,1,0,0,0,0,21,264,84,348,6,DST,2023,6.0,LV
0,CLE,CLE@IND,20.0,4.0,1,0,3,1,1,38,288,168,456,7,DST,2023,6.0,IND
1,CHI,LV@CHI,20.0,1.0,3,0,0,0,1,12,196,39,235,7,DST,2023,2.0,LV
2,NYG,WAS@NYG,17.0,6.0,1,0,0,1,0,7,197,76,273,7,DST,2023,15.0,WAS
3,BAL,DET@BAL,17.0,5.0,1,0,0,0,0,6,253,84,337,7,DST,2023,7.0,DET
4,ATL,ATL@TB,14.0,3.0,1,0,1,0,0,13,256,73,329,7,DST,2023,4.0,TB
5,MIA,MIA@PHI,13.0,3.0,1,0,1,0,1,31,256,99,355,7,DST,2023,9.0,PHI
6,KC,LAC@KC,13.0,5.0,2,0,0,0,0,17,219,139,358,7,DST,2023,11.0,LAC
7,ARI,ARI@SEA,12.0,2.0,1,0,2,0,0,20,203,115,318,7,DST,2023,4.0,SEA
8,WAS,WAS@NYG,12.0,4.0,0,0,2,0,0,14,250,106,356,7,DST,2023,6.0,NYG
9,MIN,SF@MIN,11.0,1.0,2,0,1,0,0,17,260,65,325,7,DST,2023,13.0,SF
10,SEA,ARI@SEA,11.0,4.0,0,0,0,0,0,10,122,127,249,7,DST,2023,13.0,ARI
11,TB,ATL@TB,11.0,1.0,0,0,3,0,0,16,245,156,401,7,DST,2023,5.0,ATL
12,PHI,MIA@PHI,10.0,4.0,1,0,0,0,0,17,199,45,244,7,DST,2023,3.0,MIA
13,JAX,JAX@NO,10.0,1.0,1,0,0,0,1,24,295,112,407,7,DST,2023,14.0,NO
14,PIT,PIT@LA,8.0,2.0,1,0,0,0,0,17,219,135,354,7,DST,2023,13.0,LA
15,NE,BUF@NE,6.0,1.0,1,0,1,0,0,25,258,81,339,7,DST,2023,6.0,BUF
16,IND,CLE@IND,6.0,2.0,2,0,0,0,0,39,166,150,316,7,DST,2023,3.0,CLE
17,DEN,GB@DEN,6.0,0.0,1,0,0,0,0,17,194,137,331,7,DST,2023,20.0,GB
18,GB,GB@DEN,5.0,1.0,0,0,0,0,0,19,194,145,339,7,DST,2023,8.0,DEN
19,LAC,LAC@KC,5.0,1.0,1,0,1,0,0,31,415,68,483,7,DST,2023,12.0,KC
20,LV,LV@CHI,4.0,2.0,0,0,0,1,0,30,150,173,323,7,DST,2023,14.0,CHI
21,NO,JAX@NO,4.0,0.0,0,0,2,0,0,31,217,113,330,7,DST,2023,5.0,JAX
22,LA,PIT@LA,3.0,2.0,0,0,0,0,0,24,214,86,300,7,DST,2023,5.0,PIT
23,BUF,BUF@NE,3.0,1.0,0,0,1,0,0,29,268,96,364,7,DST,2023,9.0,NE
24,SF,SF@MIN,3.0,0.0,1,0,0,0,0,22,378,74,452,7,DST,2023,5.0,MIN
25,DET,DET@BAL,2.0,0.0,0,0,1,0,0,38,357,146,503,7,DST,2023,12.0,BAL
0,DEN,KC@DEN,20.0,3.0,2,0,3,0,0,9,212,62,274,8,DST,2023,9.0,KC
1,DAL,LA@DAL,18.0,2.0,1,1,0,1,1,20,188,92,280,8,DST,2023,3.0,LA
